 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL206	 Estrogen receptor alpha 
 2 	 CHEMBL242	 Estrogen receptor beta 
 3 	 CHEMBL1951	 Monoamine oxidase A 
 4 	 CHEMBL3181	 Estradiol 17-beta-dehydrogenase 1 
 5 	 CHEMBL1075322	 G-protein coupled receptor 55 
 6 	 CHEMBL1293258	 Mothers against decapentaplegic homolog 3 
 7 	 CHEMBL1741221	 Cysteine protease ATG4B 
 8 	 CHEMBL1795093	 Apoptotic protease-activating factor 1 
 9 	 CHEMBL240	 HERG 
 10 	 CHEMBL2954	 Cathepsin S 
 11 	 CHEMBL2976	 Protein-tyrosine phosphatase 1E 
 12 	 CHEMBL3243	 Leukocyte common antigen 
 13 	 CHEMBL3837	 Cathepsin L 
 14 	 CHEMBL4018	 Neuropeptide Y receptor type 2 
 15 	 CHEMBL4777	 Neuropeptide Y receptor type 1 
 16 	 CHEMBL1978	 Cytochrome P450 19A1 
 17 	 CHEMBL1787	 Steroid 5-alpha-reductase 1 
 18 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 19 	 CHEMBL5971	 Smoothened homolog 
 20 	 CHEMBL6007	 Transient receptor potential cation channel subfamily A member 1 
