 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3473	 C-C chemokine receptor type 3 
 2 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 3 	 CHEMBL3922	 Methionine aminopeptidase 2 
 4 	 CHEMBL4777	 Neuropeptide Y receptor type 1 
 5 	 CHEMBL3891	 Calpain 1 
 6 	 CHEMBL2047	 Bile acid receptor FXR 
 7 	 CHEMBL5652	 Glucose-dependent insulinotropic receptor 
 8 	 CHEMBL216	 Muscarinic acetylcholine receptor M1 
 9 	 CHEMBL4618	 Leukotriene A4 hydrolase 
 10 	 CHEMBL5160	 Transient receptor potential cation channel subfamily A member 1 
 11 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 12 	 CHEMBL2146302	 Glutaminase kidney isoform, mitochondrial 
 13 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 14 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 15 	 CHEMBL1978	 Cytochrome P450 19A1 
 16 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 17 	 CHEMBL1900	 Aldose reductase 
 18 	 CHEMBL2622	 Aldose reductase 
 19 	 CHEMBL3871	 Aldehyde reductase 
 20 	 CHEMBL249	 Neurokinin 1 receptor 
