 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3439	 Aminopeptidase A 
 2 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 3 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 4 	 CHEMBL1907	 Aminopeptidase N 
 5 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 6 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 7 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
 8 	 CHEMBL1808	 Angiotensin-converting enzyme 
 9 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 10 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
 11 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 12 	 CHEMBL3753	 Glutamate receptor ionotropic, AMPA 1 
 13 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 14 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 15 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 16 	 CHEMBL4713	 Carboxypeptidase N, catalytic subunit 
 17 	 CHEMBL2675	 Glutamate receptor ionotropic kainate 5 
 18 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 19 	 CHEMBL3842	 Metabotropic glutamate receptor 6 
 20 	 CHEMBL3504	 Glutamate receptor ionotropic, AMPA 3 
