 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2722	 Cytochrome P450 11B2 
 2 	 CHEMBL2285	 ADAMTS5 
 3 	 CHEMBL2414	 C-C chemokine receptor type 4 
 4 	 CHEMBL1871	 Androgen Receptor 
 5 	 CHEMBL1741207	 Sentrin-specific protease 8 
 6 	 CHEMBL1741213	 Sentrin-specific protease 7 
 7 	 CHEMBL1741215	 Sentrin-specific protease 6 
 8 	 CHEMBL2334	 Caspase-3 
 9 	 CHEMBL2835	 Tyrosine-protein kinase JAK1 
 10 	 CHEMBL2971	 Tyrosine-protein kinase JAK2 
 11 	 CHEMBL3553	 Tyrosine-protein kinase TYK2 
 12 	 CHEMBL2637	 c-Jun N-terminal kinase 3 
 13 	 CHEMBL220	 Acetylcholinesterase 
 14 	 CHEMBL4550	 5-lipoxygenase activating protein 
 15 	 CHEMBL1881	 Prostanoid EP2 receptor 
 16 	 CHEMBL222	 Norepinephrine transporter 
 17 	 CHEMBL228	 Serotonin transporter 
 18 	 CHEMBL238	 Dopamine transporter 
 19 	 CHEMBL2147	 Serine/threonine-protein kinase PIM1 
 20 	 CHEMBL2292	 Dual-specificity tyrosine-phosphorylation regulated kinase 1A 
