 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL333	 Matrix metalloproteinase-2 
 2 	 CHEMBL4422	 Free fatty acid receptor 1 
 3 	 CHEMBL206	 Estrogen receptor alpha 
 4 	 CHEMBL205	 Carbonic anhydrase II 
 5 	 CHEMBL261	 Carbonic anhydrase I 
 6 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 7 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 8 	 CHEMBL1947	 Thyroid hormone receptor beta-1 
 9 	 CHEMBL3816	 Cytosolic phospholipase A2 
 10 	 CHEMBL270	 Mu opioid receptor 
 11 	 CHEMBL1808	 Angiotensin-converting enzyme 
 12 	 CHEMBL246	 Beta-3 adrenergic receptor 
 13 	 CHEMBL1860	 Thyroid hormone receptor alpha 
 14 	 CHEMBL4801	 Caspase-1 
 15 	 CHEMBL3369	 Neprilysin 
 16 	 CHEMBL3229	 Anandamide amidohydrolase 
 17 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 18 	 CHEMBL242	 Estrogen receptor beta 
 19 	 CHEMBL5339	 G-protein coupled receptor 120 
 20 	 CHEMBL325	 Histone deacetylase 1 
