 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL205	 Carbonic anhydrase II 
 2 	 CHEMBL1947	 Thyroid hormone receptor beta-1 
 3 	 CHEMBL1875	 Serotonin 4 (5-HT4) receptor 
 4 	 CHEMBL1860	 Thyroid hormone receptor alpha 
 5 	 CHEMBL339	 Dopamine D2 receptor 
 6 	 CHEMBL3242	 Carbonic anhydrase XII 
 7 	 CHEMBL218	 Cannabinoid CB1 receptor 
 8 	 CHEMBL3594	 Carbonic anhydrase IX 
 9 	 CHEMBL4317	 Serotonin 4 (5-HT4) receptor 
 10 	 CHEMBL261	 Carbonic anhydrase I 
 11 	 CHEMBL2326	 Carbonic anhydrase VII 
 12 	 CHEMBL217	 Dopamine D2 receptor 
 13 	 CHEMBL3510	 Carbonic anhydrase XIV 
 14 	 CHEMBL253	 Cannabinoid CB2 receptor 
 15 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
 16 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 17 	 CHEMBL228	 Serotonin transporter 
 18 	 CHEMBL4422	 Free fatty acid receptor 1 
 19 	 CHEMBL5847	 Aldo-keto reductase family 1 member C2 
 20 	 CHEMBL1741217	 DNA dC-&gt;dU-editing enzyme APOBEC-3G 
