 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1795098	 Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 
 2 	 CHEMBL1977	 Vitamin D receptor 
 3 	 CHEMBL2047	 Bile acid receptor FXR 
 4 	 CHEMBL4343	 DNA polymerase beta 
 5 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 6 	 CHEMBL5983	 Aldo-keto reductase family 1 member B10 
 7 	 CHEMBL2808	 LXR-alpha 
 8 	 CHEMBL1856	 Steroid 5-alpha-reductase 2 
 9 	 CHEMBL2778	 Ileal bile acid transporter 
 10 	 CHEMBL5287	 Bile acid transporter 
 11 	 CHEMBL1787	 Steroid 5-alpha-reductase 1 
 12 	 CHEMBL2933	 Potassium-transporting ATPase alpha chain 2 
 13 	 CHEMBL3072	 Androgen Receptor 
 14 	 CHEMBL1951	 Monoamine oxidase A 
 15 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 16 	 CHEMBL3422	 Steroid 5-alpha-reductase 1 
 17 	 CHEMBL1871	 Androgen Receptor 
 18 	 CHEMBL5347	 Glucose-6-phosphate 1-dehydrogenase 
 19 	 CHEMBL4234	 Estradiol 17-beta-dehydrogenase 3 
 20 	 CHEMBL220	 Acetylcholinesterase 
