 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL285	 Acyl coenzyme A:cholesterol acyltransferase 1 
 2 	 CHEMBL4026	 Signal transducer and activator of transcription 3 
 3 	 CHEMBL4302	 P-glycoprotein 1 
 4 	 CHEMBL205	 Carbonic anhydrase II 
 5 	 CHEMBL261	 Carbonic anhydrase I 
 6 	 CHEMBL3242	 Carbonic anhydrase XII 
 7 	 CHEMBL3594	 Carbonic anhydrase IX 
 8 	 CHEMBL5880	 Interleukin-2 
 9 	 CHEMBL4531	 Galectin-3 
 10 	 CHEMBL1973	 Tyrosinase 
 11 	 CHEMBL2047	 Bile acid receptor FXR 
 12 	 CHEMBL1781859	 Solute carrier organic anion transporter family member 1A1 
 13 	 CHEMBL5658	 Prostaglandin E synthase 
 14 	 CHEMBL270	 Mu opioid receptor 
 15 	 CHEMBL4176	 Alpha-L-fucosidase I 
 16 	 CHEMBL1795098	 Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 
 17 	 CHEMBL3510	 Carbonic anhydrase XIV 
 18 	 CHEMBL2073676	 Canalicular multispecific organic anion transporter 1 
 19 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 20 	 CHEMBL3884	 Sodium/glucose cotransporter 2 
