 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL205	 Carbonic anhydrase II 
 2 	 CHEMBL3242	 Carbonic anhydrase XII 
 3 	 CHEMBL3594	 Carbonic anhydrase IX 
 4 	 CHEMBL261	 Carbonic anhydrase I 
 5 	 CHEMBL2326	 Carbonic anhydrase VII 
 6 	 CHEMBL3510	 Carbonic anhydrase XIV 
 7 	 CHEMBL217	 Dopamine D2 receptor 
 8 	 CHEMBL233	 Mu opioid receptor 
 9 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 10 	 CHEMBL220	 Acetylcholinesterase 
 11 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 12 	 CHEMBL234	 Dopamine D3 receptor 
 13 	 CHEMBL339	 Dopamine D2 receptor 
 14 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 15 	 CHEMBL3602	 Sigma opioid receptor 
 16 	 CHEMBL2885	 Carbonic anhydrase III 
 17 	 CHEMBL237	 Kappa opioid receptor 
 18 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 19 	 CHEMBL228	 Serotonin transporter 
 20 	 CHEMBL3459	 Serotonin 1b (5-HT1b) receptor 
