 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL205	 Carbonic anhydrase II 
 2 	 CHEMBL237	 Kappa opioid receptor 
 3 	 CHEMBL339	 Dopamine D2 receptor 
 4 	 CHEMBL236	 Delta opioid receptor 
 5 	 CHEMBL233	 Mu opioid receptor 
 6 	 CHEMBL261	 Carbonic anhydrase I 
 7 	 CHEMBL206	 Estrogen receptor alpha 
 8 	 CHEMBL242	 Estrogen receptor beta 
 9 	 CHEMBL3594	 Carbonic anhydrase IX 
 10 	 CHEMBL217	 Dopamine D2 receptor 
 11 	 CHEMBL3229	 Anandamide amidohydrolase 
 12 	 CHEMBL234	 Dopamine D3 receptor 
 13 	 CHEMBL2789	 Estradiol 17-beta-dehydrogenase 2 
 14 	 CHEMBL270	 Mu opioid receptor 
 15 	 CHEMBL5857	 Trace amine-associated receptor 1 
 16 	 CHEMBL4794	 Vanilloid receptor 
 17 	 CHEMBL3155	 Serotonin 7 (5-HT7) receptor 
 18 	 CHEMBL3181	 Estradiol 17-beta-dehydrogenase 1 
 19 	 CHEMBL3510	 Carbonic anhydrase XIV 
 20 	 CHEMBL3602	 Sigma opioid receptor 
