 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 2 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 3 	 CHEMBL4328	 Betaine--homocysteine S-methyltransferase 1 
 4 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 5 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 6 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 7 	 CHEMBL3842	 Metabotropic glutamate receptor 6 
 8 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 9 	 CHEMBL3048	 Nitric-oxide synthase, brain 
 10 	 CHEMBL205	 Carbonic anhydrase II 
 11 	 CHEMBL261	 Carbonic anhydrase I 
 12 	 CHEMBL3242	 Carbonic anhydrase XII 
 13 	 CHEMBL3594	 Carbonic anhydrase IX 
 14 	 CHEMBL3965	 Leucine aminopeptidase 
 15 	 CHEMBL5697	 Egl nine homolog 1 
 16 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 17 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 18 	 CHEMBL284	 Dipeptidyl peptidase IV 
 19 	 CHEMBL321	 Matrix metalloproteinase 9 
 20 	 CHEMBL1641347	 Solute carrier family 22 member 6 
