 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL340	 Cytochrome P450 3A4 
 2 	 CHEMBL1978	 Cytochrome P450 19A1 
 3 	 CHEMBL325	 Histone deacetylase 1 
 4 	 CHEMBL5113	 Orexin receptor 1 
 5 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 6 	 CHEMBL220	 Acetylcholinesterase 
 7 	 CHEMBL339	 Dopamine D2 receptor 
 8 	 CHEMBL3199	 Acetylcholinesterase 
 9 	 CHEMBL4792	 Orexin receptor 2 
 10 	 CHEMBL4794	 Vanilloid receptor 
 11 	 CHEMBL205	 Carbonic anhydrase II 
 12 	 CHEMBL4822	 Beta-secretase 1 
 13 	 CHEMBL275	 Phosphodiesterase 4B 
 14 	 CHEMBL240	 HERG 
 15 	 CHEMBL4302	 P-glycoprotein 1 
 16 	 CHEMBL2039	 Monoamine oxidase B 
 17 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 18 	 CHEMBL261	 Carbonic anhydrase I 
 19 	 CHEMBL253	 Cannabinoid CB2 receptor 
 20 	 CHEMBL5102	 Vanilloid receptor 
