 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2055	 Retinoic acid receptor alpha 
 2 	 CHEMBL2003	 Retinoic acid receptor gamma 
 3 	 CHEMBL1870	 Retinoid X receptor beta 
 4 	 CHEMBL2061	 Retinoid X receptor alpha 
 5 	 CHEMBL2004	 Retinoid X receptor gamma 
 6 	 CHEMBL2008	 Retinoic acid receptor beta 
 7 	 CHEMBL3100	 Plasma retinol-binding protein 
 8 	 CHEMBL4431	 Retinoid X receptor alpha 
 9 	 CHEMBL5141	 Cytochrome P450 26A1 
 10 	 CHEMBL260	 MAP kinase p38 alpha 
 11 	 CHEMBL256	 Adenosine A3 receptor 
 12 	 CHEMBL5868	 Nuclear receptor ROR-alpha 
 13 	 CHEMBL3091268	 Nuclear receptor ROR-beta 
 14 	 CHEMBL1741186	 Nuclear receptor ROR-gamma 
 15 	 CHEMBL4040	 MAP kinase ERK2 
 16 	 CHEMBL1942	 Alpha-2b adrenergic receptor 
 17 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 18 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 19 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 20 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
