 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5857	 Trace amine-associated receptor 1 
 2 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 3 	 CHEMBL3358	 Monoamine oxidase A 
 4 	 CHEMBL1907	 Aminopeptidase N 
 5 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 6 	 CHEMBL313	 Serotonin transporter 
 7 	 CHEMBL338	 Dopamine transporter 
 8 	 CHEMBL2634	 Tyrosine-protein kinase CSK 
 9 	 CHEMBL261	 Carbonic anhydrase I 
 10 	 CHEMBL1951	 Monoamine oxidase A 
 11 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 12 	 CHEMBL205	 Carbonic anhydrase II 
 13 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 14 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 15 	 CHEMBL238	 Dopamine transporter 
 16 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 17 	 CHEMBL3594	 Carbonic anhydrase IX 
 18 	 CHEMBL2993	 Monoamine oxidase B 
 19 	 CHEMBL3242	 Carbonic anhydrase XII 
 20 	 CHEMBL3437	 Amine oxidase, copper containing 
