 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5287	 Bile acid transporter 
 2 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 3 	 CHEMBL2047	 Bile acid receptor FXR 
 4 	 CHEMBL2778	 Ileal bile acid transporter 
 5 	 CHEMBL3004	 Multidrug resistance-associated protein 1 
 6 	 CHEMBL2034	 Glucocorticoid receptor 
 7 	 CHEMBL332	 Matrix metalloproteinase-1 
 8 	 CHEMBL4005	 PI3-kinase p110-alpha subunit 
 9 	 CHEMBL6020	 Bile salt export pump 
 10 	 CHEMBL208	 Progesterone receptor 
 11 	 CHEMBL233	 Mu opioid receptor 
 12 	 CHEMBL237	 Kappa opioid receptor 
 13 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 14 	 CHEMBL205	 Carbonic anhydrase II 
 15 	 CHEMBL261	 Carbonic anhydrase I 
 16 	 CHEMBL3746	 11-beta-hydroxysteroid dehydrogenase 2 
 17 	 CHEMBL1825	 TNF-alpha 
 18 	 CHEMBL2842	 Serine/threonine-protein kinase mTOR 
 19 	 CHEMBL2996	 Protein kinase C delta 
 20 	 CHEMBL1803	 Leukocyte adhesion glycoprotein LFA-1 alpha 
