 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 2 	 CHEMBL258	 Tyrosine-protein kinase LCK 
 3 	 CHEMBL6007	 Transient receptor potential cation channel subfamily A member 1 
 4 	 CHEMBL1821	 Muscarinic acetylcholine receptor M4 
 5 	 CHEMBL2035	 Muscarinic acetylcholine receptor M5 
 6 	 CHEMBL211	 Muscarinic acetylcholine receptor M2 
 7 	 CHEMBL216	 Muscarinic acetylcholine receptor M1 
 8 	 CHEMBL245	 Muscarinic acetylcholine receptor M3 
 9 	 CHEMBL2492	 Neuronal acetylcholine receptor protein alpha-7 subunit 
 10 	 CHEMBL2731	 Galanin receptor 3 
 11 	 CHEMBL3818	 Neuronal acetylcholine receptor subunit alpha-3 
 12 	 CHEMBL4980	 Neuronal acetylcholine receptor protein alpha-7 subunit 
 13 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 14 	 CHEMBL3180	 Carboxylesterase 2 
 15 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 16 	 CHEMBL3594	 Carbonic anhydrase IX 
 17 	 CHEMBL307	 Neuronal acetylcholine receptor protein alpha-4 subunit 
 18 	 CHEMBL2753	 GABA-B receptor 1 
 19 	 CHEMBL276	 Muscarinic acetylcholine receptor M1 
 20 	 CHEMBL309	 Muscarinic acetylcholine receptor M2 
