 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 2 	 CHEMBL1808	 Angiotensin-converting enzyme 
 3 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 4 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 5 	 CHEMBL4421	 HM74 nicotinic acid GPCR 
 6 	 CHEMBL2625	 Angiotensin-converting enzyme 
 7 	 CHEMBL230	 Cyclooxygenase-2 
 8 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 9 	 CHEMBL3439	 Aminopeptidase A 
 10 	 CHEMBL1907	 Aminopeptidase N 
 11 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 12 	 CHEMBL284	 Dipeptidyl peptidase IV 
 13 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 14 	 CHEMBL220	 Acetylcholinesterase 
 15 	 CHEMBL3457	 Kynurenine 3-monooxygenase 
 16 	 CHEMBL261	 Carbonic anhydrase I 
 17 	 CHEMBL3242	 Carbonic anhydrase XII 
 18 	 CHEMBL2326	 Carbonic anhydrase VII 
 19 	 CHEMBL3180	 Carboxylesterase 2 
 20 	 CHEMBL3510	 Carbonic anhydrase XIV 
