 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 2 	 CHEMBL1970	 Alcohol dehydrogenase alpha chain 
 3 	 CHEMBL220	 Acetylcholinesterase 
 4 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 5 	 CHEMBL5282	 Cytochrome P450 2A6 
 6 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 7 	 CHEMBL3594	 Carbonic anhydrase IX 
 8 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 9 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 10 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 11 	 CHEMBL261	 Carbonic anhydrase I 
 12 	 CHEMBL2243	 Anandamide amidohydrolase 
 13 	 CHEMBL1163101	 Serine/threonine-protein kinase/endoribonuclease IRE1 
 14 	 CHEMBL2409	 Epoxide hydratase 
 15 	 CHEMBL205	 Carbonic anhydrase II 
 16 	 CHEMBL3242	 Carbonic anhydrase XII 
 17 	 CHEMBL6007	 Transient receptor potential cation channel subfamily A member 1 
 18 	 CHEMBL1835	 Thromboxane-A synthase 
 19 	 CHEMBL3724	 Lysophosphatidic acid receptor Edg-4 
 20 	 CHEMBL230	 Cyclooxygenase-2 
