 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL206	 Estrogen receptor alpha 
 2 	 CHEMBL4979	 Sodium/glucose cotransporter 1 
 3 	 CHEMBL242	 Estrogen receptor beta 
 4 	 CHEMBL205	 Carbonic anhydrase II 
 5 	 CHEMBL261	 Carbonic anhydrase I 
 6 	 CHEMBL3594	 Carbonic anhydrase IX 
 7 	 CHEMBL3229	 Anandamide amidohydrolase 
 8 	 CHEMBL3884	 Sodium/glucose cotransporter 2 
 9 	 CHEMBL3242	 Carbonic anhydrase XII 
 10 	 CHEMBL311	 Glutamate [NMDA] receptor subunit epsilon 2 
 11 	 CHEMBL210	 Beta-2 adrenergic receptor 
 12 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 13 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 14 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 15 	 CHEMBL4302	 P-glycoprotein 1 
 16 	 CHEMBL2326	 Carbonic anhydrase VII 
 17 	 CHEMBL1947	 Thyroid hormone receptor beta-1 
 18 	 CHEMBL3510	 Carbonic anhydrase XIV 
 19 	 CHEMBL325	 Histone deacetylase 1 
 20 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
