 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1870	 Retinoid X receptor beta 
 2 	 CHEMBL2061	 Retinoid X receptor alpha 
 3 	 CHEMBL2008	 Retinoic acid receptor beta 
 4 	 CHEMBL2055	 Retinoic acid receptor alpha 
 5 	 CHEMBL2003	 Retinoic acid receptor gamma 
 6 	 CHEMBL2004	 Retinoid X receptor gamma 
 7 	 CHEMBL4431	 Retinoid X receptor alpha 
 8 	 CHEMBL3100	 Plasma retinol-binding protein 
 9 	 CHEMBL1741186	 Nuclear receptor ROR-gamma 
 10 	 CHEMBL5141	 Cytochrome P450 26A1 
 11 	 CHEMBL4040	 MAP kinase ERK2 
 12 	 CHEMBL260	 MAP kinase p38 alpha 
 13 	 CHEMBL256	 Adenosine A3 receptor 
 14 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 15 	 CHEMBL5868	 Nuclear receptor ROR-alpha 
 16 	 CHEMBL3091268	 Nuclear receptor ROR-beta 
 17 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 18 	 CHEMBL1942	 Alpha-2b adrenergic receptor 
 19 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 20 	 CHEMBL1835	 Thromboxane-A synthase 
