 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4302	 P-glycoprotein 1 
 2 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 3 	 CHEMBL1978	 Cytochrome P450 19A1 
 4 	 CHEMBL1827	 Phosphodiesterase 5A 
 5 	 CHEMBL2231	 Cytochrome P450 1A1 
 6 	 CHEMBL4878	 Cytochrome P450 1B1 
 7 	 CHEMBL318	 Adenosine A1 receptor 
 8 	 CHEMBL3356	 Cytochrome P450 1A2 
 9 	 CHEMBL1929	 Xanthine dehydrogenase 
 10 	 CHEMBL302	 Adenosine A2a receptor 
 11 	 CHEMBL220	 Acetylcholinesterase 
 12 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 13 	 CHEMBL242	 Estrogen receptor beta 
 14 	 CHEMBL2622	 Aldose reductase 
 15 	 CHEMBL3242	 Carbonic anhydrase XII 
 16 	 CHEMBL338	 Dopamine transporter 
 17 	 CHEMBL256	 Adenosine A3 receptor 
 18 	 CHEMBL3199	 Acetylcholinesterase 
 19 	 CHEMBL308	 Cyclin-dependent kinase 1 
 20 	 CHEMBL2326	 Carbonic anhydrase VII 
