 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 2 	 CHEMBL2047	 Bile acid receptor FXR 
 3 	 CHEMBL2808	 LXR-alpha 
 4 	 CHEMBL1856	 Steroid 5-alpha-reductase 2 
 5 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 6 	 CHEMBL5347	 Glucose-6-phosphate 1-dehydrogenase 
 7 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 8 	 CHEMBL1787	 Steroid 5-alpha-reductase 1 
 9 	 CHEMBL3072	 Androgen Receptor 
 10 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 11 	 CHEMBL1871	 Androgen Receptor 
 12 	 CHEMBL3522	 Cytochrome P450 17A1 
 13 	 CHEMBL1741186	 Nuclear receptor ROR-gamma 
 14 	 CHEMBL2933	 Potassium-transporting ATPase alpha chain 2 
 15 	 CHEMBL3775	 Dual specificity phosphatase Cdc25A 
 16 	 CHEMBL206	 Estrogen receptor alpha 
 17 	 CHEMBL2421	 Corticosteroid binding globulin 
 18 	 CHEMBL4234	 Estradiol 17-beta-dehydrogenase 3 
 19 	 CHEMBL1977	 Vitamin D receptor 
 20 	 CHEMBL1914	 Butyrylcholinesterase 
