 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2622	 Aldose reductase 
 2 	 CHEMBL2073676	 Canalicular multispecific organic anion transporter 1 
 3 	 CHEMBL3884	 Sodium/glucose cotransporter 2 
 4 	 CHEMBL4979	 Sodium/glucose cotransporter 1 
 5 	 CHEMBL1900	 Aldose reductase 
 6 	 CHEMBL2326	 Carbonic anhydrase VII 
 7 	 CHEMBL3242	 Carbonic anhydrase XII 
 8 	 CHEMBL2916	 Telomerase reverse transcriptase 
 9 	 CHEMBL244	 Coagulation factor X 
 10 	 CHEMBL2345	 Ribosomal protein S6 kinase alpha 3 
 11 	 CHEMBL308	 Cyclin-dependent kinase 1 
 12 	 CHEMBL270	 Mu opioid receptor 
 13 	 CHEMBL5573	 Intestinal alkaline phosphatase 
 14 	 CHEMBL3729	 Carbonic anhydrase IV 
 15 	 CHEMBL1825	 TNF-alpha 
 16 	 CHEMBL1827	 Phosphodiesterase 5A 
 17 	 CHEMBL5880	 Interleukin-2 
 18 	 CHEMBL205	 Carbonic anhydrase II 
 19 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 20 	 CHEMBL338	 Dopamine transporter 
