 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 2 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 3 	 CHEMBL1808	 Angiotensin-converting enzyme 
 4 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 5 	 CHEMBL1938210	 Lysine-specific demethylase 2A 
 6 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 7 	 CHEMBL3457	 Kynurenine 3-monooxygenase 
 8 	 CHEMBL3439	 Aminopeptidase A 
 9 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 10 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 11 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 12 	 CHEMBL4328	 Betaine--homocysteine S-methyltransferase 1 
 13 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 14 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
 15 	 CHEMBL1835	 Thromboxane-A synthase 
 16 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 17 	 CHEMBL2675	 Glutamate receptor ionotropic kainate 5 
 18 	 CHEMBL2163176	 Lysine-specific demethylase 5C 
 19 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 20 	 CHEMBL5697	 Egl nine homolog 1 
