 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4791	 Endothelin-converting enzyme 1 
 2 	 CHEMBL205	 Carbonic anhydrase II 
 3 	 CHEMBL261	 Carbonic anhydrase I 
 4 	 CHEMBL1641347	 Solute carrier family 22 member 6 
 5 	 CHEMBL1641348	 Solute carrier family 22 member 8 
 6 	 CHEMBL3369	 Neprilysin 
 7 	 CHEMBL1944	 Neprilysin 
 8 	 CHEMBL2676	 Endothelin-converting enzyme 1 
 9 	 CHEMBL3474	 Phospholipase A2 group IIA 
 10 	 CHEMBL2409	 Epoxide hydratase 
 11 	 CHEMBL1985	 Glucagon receptor 
 12 	 CHEMBL402	 HMG-CoA reductase 
 13 	 CHEMBL5524	 Protein-arginine N-methyltransferase 1 
 14 	 CHEMBL3638356	 Membrane metallo-endopeptidase-like 1 
 15 	 CHEMBL1808	 Angiotensin-converting enzyme 
 16 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 17 	 CHEMBL2745	 ATP-citrate synthase 
 18 	 CHEMBL3720	 ATP-citrate synthase 
 19 	 CHEMBL3508	 Cholecystokinin B receptor 
 20 	 CHEMBL298	 Cholecystokinin B receptor 
