 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 2 	 CHEMBL5485	 D-amino-acid oxidase 
 3 	 CHEMBL205	 Carbonic anhydrase II 
 4 	 CHEMBL261	 Carbonic anhydrase I 
 5 	 CHEMBL5282	 Cytochrome P450 2A6 
 6 	 CHEMBL6007	 Transient receptor potential cation channel subfamily A member 1 
 7 	 CHEMBL262	 Glycogen synthase kinase-3 beta 
 8 	 CHEMBL2326	 Carbonic anhydrase VII 
 9 	 CHEMBL3242	 Carbonic anhydrase XII 
 10 	 CHEMBL3510	 Carbonic anhydrase XIV 
 11 	 CHEMBL3594	 Carbonic anhydrase IX 
 12 	 CHEMBL220	 Acetylcholinesterase 
 13 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 14 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 15 	 CHEMBL3180	 Carboxylesterase 2 
 16 	 CHEMBL4731	 Hydroxycarboxylic acid receptor 2 
 17 	 CHEMBL1829	 Histone deacetylase 3 
 18 	 CHEMBL1865	 Histone deacetylase 6 
 19 	 CHEMBL1937	 Histone deacetylase 2 
 20 	 CHEMBL3192	 Histone deacetylase 8 
