 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 2 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 3 	 CHEMBL258	 Tyrosine-protein kinase LCK 
 4 	 CHEMBL3227	 Metabotropic glutamate receptor 5 
 5 	 CHEMBL3772	 Metabotropic glutamate receptor 1 
 6 	 CHEMBL4477	 Metabotropic glutamate receptor 1 
 7 	 CHEMBL1293226	 Lysine-specific demethylase 4D-like 
 8 	 CHEMBL3402	 Alkaline phosphatase placental-like 
 9 	 CHEMBL2808	 LXR-alpha 
 10 	 CHEMBL4093	 LXR-beta 
 11 	 CHEMBL3401	 Pregnane X receptor 
 12 	 CHEMBL204	 Thrombin 
 13 	 CHEMBL4241	 Squalene monooxygenase 
 14 	 CHEMBL2047	 Bile acid receptor FXR 
 15 	 CHEMBL5619	 DNA-(apurinic or apyrimidinic site) lyase 
 16 	 CHEMBL205	 Carbonic anhydrase II 
 17 	 CHEMBL2326	 Carbonic anhydrase VII 
 18 	 CHEMBL261	 Carbonic anhydrase I 
 19 	 CHEMBL3242	 Carbonic anhydrase XII 
 20 	 CHEMBL3510	 Carbonic anhydrase XIV 
