 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 2 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 3 	 CHEMBL6007	 Transient receptor potential cation channel subfamily A member 1 
 4 	 CHEMBL1835	 Thromboxane-A synthase 
 5 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 6 	 CHEMBL402	 HMG-CoA reductase 
 7 	 CHEMBL2083	 Fatty acid binding protein adipocyte 
 8 	 CHEMBL3344	 Fatty acid binding protein muscle 
 9 	 CHEMBL4422	 Free fatty acid receptor 1 
 10 	 CHEMBL5339	 G-protein coupled receptor 120 
 11 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 12 	 CHEMBL3724	 Lysophosphatidic acid receptor Edg-4 
 13 	 CHEMBL3819	 Lysophosphatidic acid receptor Edg-2 
 14 	 CHEMBL3229	 Anandamide amidohydrolase 
 15 	 CHEMBL2243	 Anandamide amidohydrolase 
 16 	 CHEMBL2916	 Telomerase reverse transcriptase 
 17 	 CHEMBL3674	 Fatty acid binding protein epidermal 
 18 	 CHEMBL5738	 Fatty acid-binding protein, liver 
 19 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 20 	 CHEMBL5511	 Dual specificity protein phosphatase 6 
