 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL340	 Cytochrome P450 3A4 
 2 	 CHEMBL289	 Cytochrome P450 2D6 
 3 	 CHEMBL3397	 Cytochrome P450 2C9 
 4 	 CHEMBL1743126	 Multidrug and toxin extrusion protein 1 
 5 	 CHEMBL1743127	 Multidrug and toxin extrusion protein 2 
 6 	 CHEMBL1835	 Thromboxane-A synthase 
 7 	 CHEMBL2327	 Neurokinin 2 receptor 
 8 	 CHEMBL3764	 Urotensin II receptor 
 9 	 CHEMBL4921	 Urotensin II receptor 
 10 	 CHEMBL3983	 Dual specificity protein kinase TTK 
 11 	 CHEMBL2034	 Glucocorticoid receptor 
 12 	 CHEMBL276	 Muscarinic acetylcholine receptor M1 
 13 	 CHEMBL309	 Muscarinic acetylcholine receptor M2 
 14 	 CHEMBL320	 Muscarinic acetylcholine receptor M3 
 15 	 CHEMBL1944495	 Proteasome subunit beta type-9 
 16 	 CHEMBL5620	 Proteasome subunit beta type-8 
 17 	 CHEMBL223	 Alpha-1d adrenergic receptor 
 18 	 CHEMBL229	 Alpha-1a adrenergic receptor 
 19 	 CHEMBL232	 Alpha-1b adrenergic receptor 
 20 	 CHEMBL3860	 Phosphodiesterase 6D 
