 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1903	 GABA transporter 1 
 2 	 CHEMBL296	 GABA receptor gamma-1 subunit 
 3 	 CHEMBL341	 GABA receptor alpha-2 subunit 
 4 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 5 	 CHEMBL4054	 GABA transporter 1 
 6 	 CHEMBL1641347	 Solute carrier family 22 member 6 
 7 	 CHEMBL5697	 Egl nine homolog 1 
 8 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 9 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 10 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 11 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 12 	 CHEMBL4163	 Toll-like receptor 2 
 13 	 CHEMBL1641348	 Solute carrier family 22 member 8 
 14 	 CHEMBL2083	 Fatty acid binding protein adipocyte 
 15 	 CHEMBL3344	 Fatty acid binding protein muscle 
 16 	 CHEMBL3674	 Fatty acid binding protein epidermal 
 17 	 CHEMBL2219	 Protein-tyrosine phosphatase LC-PTP 
 18 	 CHEMBL3439	 Aminopeptidase A 
 19 	 CHEMBL2243	 Anandamide amidohydrolase 
 20 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
