 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4302	 P-glycoprotein 1 
 2 	 CHEMBL2622	 Aldose reductase 
 3 	 CHEMBL2231	 Cytochrome P450 1A1 
 4 	 CHEMBL4878	 Cytochrome P450 1B1 
 5 	 CHEMBL3356	 Cytochrome P450 1A2 
 6 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 7 	 CHEMBL3199	 Acetylcholinesterase 
 8 	 CHEMBL1929	 Xanthine dehydrogenase 
 9 	 CHEMBL318	 Adenosine A1 receptor 
 10 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 11 	 CHEMBL1871	 Androgen Receptor 
 12 	 CHEMBL1900	 Aldose reductase 
 13 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 14 	 CHEMBL242	 Estrogen receptor beta 
 15 	 CHEMBL1978	 Cytochrome P450 19A1 
 16 	 CHEMBL220	 Acetylcholinesterase 
 17 	 CHEMBL206	 Estrogen receptor alpha 
 18 	 CHEMBL230	 Cyclooxygenase-2 
 19 	 CHEMBL308	 Cyclin-dependent kinase 1 
 20 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
