 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 2 	 CHEMBL4422	 Free fatty acid receptor 1 
 3 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 4 	 CHEMBL205	 Carbonic anhydrase II 
 5 	 CHEMBL2993	 Monoamine oxidase B 
 6 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 7 	 CHEMBL6020	 Bile salt export pump 
 8 	 CHEMBL2039	 Monoamine oxidase B 
 9 	 CHEMBL1293255	 15-hydroxyprostaglandin dehydrogenase [NAD+] 
 10 	 CHEMBL1835	 Thromboxane-A synthase 
 11 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 12 	 CHEMBL1978	 Cytochrome P450 19A1 
 13 	 CHEMBL3229	 Anandamide amidohydrolase 
 14 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 15 	 CHEMBL256	 Adenosine A3 receptor 
 16 	 CHEMBL4797	 Peroxisome proliferator-activated receptor gamma 
 17 	 CHEMBL4618	 Leukotriene A4 hydrolase 
 18 	 CHEMBL1951	 Monoamine oxidase A 
 19 	 CHEMBL4191	 Monoglyceride lipase 
 20 	 CHEMBL234	 Dopamine D3 receptor 
