 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 2 	 CHEMBL2409	 Epoxide hydratase 
 3 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 4 	 CHEMBL2069	 Thromboxane A2 receptor 
 5 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 6 	 CHEMBL1835	 Thromboxane-A synthase 
 7 	 CHEMBL1628461	 Oxoeicosanoid receptor 1 
 8 	 CHEMBL2243	 Anandamide amidohydrolase 
 9 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 10 	 CHEMBL3229	 Anandamide amidohydrolase 
 11 	 CHEMBL3819	 Lysophosphatidic acid receptor Edg-2 
 12 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 13 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 14 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 15 	 CHEMBL253	 Cannabinoid CB2 receptor 
 16 	 CHEMBL3911	 Leukotriene B4 receptor 1 
 17 	 CHEMBL218	 Cannabinoid CB1 receptor 
 18 	 CHEMBL1995	 Prostanoid IP receptor 
 19 	 CHEMBL4794	 Vanilloid receptor 
 20 	 CHEMBL1836	 Prostanoid EP4 receptor 
