 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1075214	 5'-nucleotidase 
 2 	 CHEMBL1250375	 NADPH oxidase 4 
 3 	 CHEMBL1293267	 G-protein coupled receptor 35 
 4 	 CHEMBL1790	 Vasopressin V2 receptor 
 5 	 CHEMBL1900	 Aldose reductase 
 6 	 CHEMBL1929	 Xanthine dehydrogenase 
 7 	 CHEMBL1951	 Monoamine oxidase A 
 8 	 CHEMBL1957	 Insulin-like growth factor I receptor 
 9 	 CHEMBL1974	 Tyrosine-protein kinase receptor FLT3 
 10 	 CHEMBL1978	 Cytochrome P450 19A1 
 11 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 12 	 CHEMBL204	 Thrombin 
 13 	 CHEMBL205	 Carbonic anhydrase II 
 14 	 CHEMBL2147	 Serine/threonine-protein kinase PIM1 
 15 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 16 	 CHEMBL2185	 Serine/threonine-protein kinase Aurora-B 
 17 	 CHEMBL219	 Dopamine D4 receptor 
 18 	 CHEMBL2231	 Cytochrome P450 1A1 
 19 	 CHEMBL2326	 Carbonic anhydrase VII 
 20 	 CHEMBL2424	 Glyoxalase I 
