 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 2 	 CHEMBL3437	 Amine oxidase, copper containing 
 3 	 CHEMBL3252	 Beta-1 adrenergic receptor 
 4 	 CHEMBL3594	 Carbonic anhydrase IX 
 5 	 CHEMBL1882	 Neuronal acetylcholine receptor protein alpha-4 subunit 
 6 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 7 	 CHEMBL6007	 Transient receptor potential cation channel subfamily A member 1 
 8 	 CHEMBL3358	 Monoamine oxidase A 
 9 	 CHEMBL284	 Dipeptidyl peptidase IV 
 10 	 CHEMBL261	 Carbonic anhydrase I 
 11 	 CHEMBL220	 Acetylcholinesterase 
 12 	 CHEMBL2179	 Beta-glucocerebrosidase 
 13 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 14 	 CHEMBL2993	 Monoamine oxidase B 
 15 	 CHEMBL2326	 Carbonic anhydrase VII 
 16 	 CHEMBL205	 Carbonic anhydrase II 
 17 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 18 	 CHEMBL338	 Dopamine transporter 
 19 	 CHEMBL313	 Serotonin transporter 
 20 	 CHEMBL3242	 Carbonic anhydrase XII 
