 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 2 	 CHEMBL3048	 Nitric-oxide synthase, brain 
 3 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 4 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 5 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 6 	 CHEMBL3976	 Dipeptidyl peptidase II 
 7 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 8 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 9 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 10 	 CHEMBL4675	 Tripeptidyl aminopeptidase 
 11 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 12 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 13 	 CHEMBL3607	 Glutamate receptor ionotropic kainate 2 
 14 	 CHEMBL4328	 Betaine--homocysteine S-methyltransferase 1 
 15 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
 16 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 17 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 18 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 19 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 20 	 CHEMBL261	 Carbonic anhydrase I 
