 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 2 	 CHEMBL5287	 Bile acid transporter 
 3 	 CHEMBL2047	 Bile acid receptor FXR 
 4 	 CHEMBL2778	 Ileal bile acid transporter 
 5 	 CHEMBL264	 Histamine H3 receptor 
 6 	 CHEMBL4124	 Histamine H3 receptor 
 7 	 CHEMBL205	 Carbonic anhydrase II 
 8 	 CHEMBL2933	 Potassium-transporting ATPase alpha chain 2 
 9 	 CHEMBL2808	 LXR-alpha 
 10 	 CHEMBL4093	 LXR-beta 
 11 	 CHEMBL211	 Muscarinic acetylcholine receptor M2 
 12 	 CHEMBL216	 Muscarinic acetylcholine receptor M1 
 13 	 CHEMBL4822	 Beta-secretase 1 
 14 	 CHEMBL253	 Cannabinoid CB2 receptor 
 15 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 16 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 17 	 CHEMBL259	 Melanocortin receptor 4 
 18 	 CHEMBL3795	 Melanocortin receptor 1 
 19 	 CHEMBL284	 Dipeptidyl peptidase IV 
 20 	 CHEMBL228	 Serotonin transporter 
