 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2231	 Cytochrome P450 1A1 
 2 	 CHEMBL3116	 Cyclin-dependent kinase 9 
 3 	 CHEMBL3356	 Cytochrome P450 1A2 
 4 	 CHEMBL4878	 Cytochrome P450 1B1 
 5 	 CHEMBL5719	 Cell division protein kinase 8 
 6 	 CHEMBL256	 Adenosine A3 receptor 
 7 	 CHEMBL318	 Adenosine A1 receptor 
 8 	 CHEMBL1871	 Androgen Receptor 
 9 	 CHEMBL4302	 P-glycoprotein 1 
 10 	 CHEMBL236	 Delta opioid receptor 
 11 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 12 	 CHEMBL1900	 Aldose reductase 
 13 	 CHEMBL1929	 Xanthine dehydrogenase 
 14 	 CHEMBL1978	 Cytochrome P450 19A1 
 15 	 CHEMBL205	 Carbonic anhydrase II 
 16 	 CHEMBL2326	 Carbonic anhydrase VII 
 17 	 CHEMBL2508	 Cyclin-dependent kinase 6 
 18 	 CHEMBL261	 Carbonic anhydrase I 
 19 	 CHEMBL3242	 Carbonic anhydrase XII 
 20 	 CHEMBL3397	 Cytochrome P450 2C9 
