 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 2 	 CHEMBL2034	 Glucocorticoid receptor 
 3 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 4 	 CHEMBL313	 Serotonin transporter 
 5 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 6 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 7 	 CHEMBL249	 Neurokinin 1 receptor 
 8 	 CHEMBL228	 Serotonin transporter 
 9 	 CHEMBL279	 Vascular endothelial growth factor receptor 2 
 10 	 CHEMBL4282	 Serine/threonine-protein kinase AKT 
 11 	 CHEMBL217	 Dopamine D2 receptor 
 12 	 CHEMBL3371	 Serotonin 6 (5-HT6) receptor 
 13 	 CHEMBL338	 Dopamine transporter 
 14 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 15 	 CHEMBL321	 Matrix metalloproteinase 9 
 16 	 CHEMBL2147	 Serine/threonine-protein kinase PIM1 
 17 	 CHEMBL333	 Matrix metalloproteinase-2 
 18 	 CHEMBL1983	 Serotonin 1d (5-HT1d) receptor 
 19 	 CHEMBL262	 Glycogen synthase kinase-3 beta 
 20 	 CHEMBL4616	 Ghrelin receptor 
