 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL296	 GABA receptor gamma-1 subunit 
 2 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 3 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 4 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 5 	 CHEMBL1293226	 Lysine-specific demethylase 4D-like 
 6 	 CHEMBL1938210	 Lysine-specific demethylase 2A 
 7 	 CHEMBL2163176	 Lysine-specific demethylase 5C 
 8 	 CHEMBL1907	 Aminopeptidase N 
 9 	 CHEMBL3439	 Aminopeptidase A 
 10 	 CHEMBL1903	 GABA transporter 1 
 11 	 CHEMBL341	 GABA receptor alpha-2 subunit 
 12 	 CHEMBL4054	 GABA transporter 1 
 13 	 CHEMBL3965	 Leucine aminopeptidase 
 14 	 CHEMBL2753	 GABA-B receptor 1 
 15 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 16 	 CHEMBL3511	 Ornithine decarboxylase 
 17 	 CHEMBL1808	 Angiotensin-converting enzyme 
 18 	 CHEMBL261	 Carbonic anhydrase I 
 19 	 CHEMBL3594	 Carbonic anhydrase IX 
 20 	 CHEMBL1900	 Aldose reductase 
