 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL261	 Carbonic anhydrase I 
 2 	 CHEMBL205	 Carbonic anhydrase II 
 3 	 CHEMBL1836	 Prostanoid EP4 receptor 
 4 	 CHEMBL4086	 Prostanoid EP4 receptor 
 5 	 CHEMBL246	 Beta-3 adrenergic receptor 
 6 	 CHEMBL333	 Matrix metalloproteinase-2 
 7 	 CHEMBL3242	 Carbonic anhydrase XII 
 8 	 CHEMBL210	 Beta-2 adrenergic receptor 
 9 	 CHEMBL213	 Beta-1 adrenergic receptor 
 10 	 CHEMBL3594	 Carbonic anhydrase IX 
 11 	 CHEMBL1881	 Prostanoid EP2 receptor 
 12 	 CHEMBL3510	 Carbonic anhydrase XIV 
 13 	 CHEMBL1860	 Thyroid hormone receptor alpha 
 14 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 15 	 CHEMBL1947	 Thyroid hormone receptor beta-1 
 16 	 CHEMBL4393	 Matrix metalloproteinase 12 
 17 	 CHEMBL267	 Tyrosine-protein kinase SRC 
 18 	 CHEMBL3369	 Neprilysin 
 19 	 CHEMBL2326	 Carbonic anhydrase VII 
 20 	 CHEMBL1808	 Angiotensin-converting enzyme 
