 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 2 	 CHEMBL1835	 Thromboxane-A synthase 
 3 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 4 	 CHEMBL2439	 Myeloperoxidase 
 5 	 CHEMBL1946	 Melatonin receptor 1B 
 6 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 7 	 CHEMBL1945	 Melatonin receptor 1A 
 8 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 9 	 CHEMBL261	 Carbonic anhydrase I 
 10 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 11 	 CHEMBL205	 Carbonic anhydrase II 
 12 	 CHEMBL5857	 Trace amine-associated receptor 1 
 13 	 CHEMBL5485	 D-amino-acid oxidase 
 14 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 15 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 16 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 17 	 CHEMBL3459	 Serotonin 1b (5-HT1b) receptor 
 18 	 CHEMBL338	 Dopamine transporter 
 19 	 CHEMBL5282	 Cytochrome P450 2A6 
 20 	 CHEMBL313	 Serotonin transporter 
