 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 2 	 CHEMBL261	 Carbonic anhydrase I 
 3 	 CHEMBL3594	 Carbonic anhydrase IX 
 4 	 CHEMBL205	 Carbonic anhydrase II 
 5 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 6 	 CHEMBL3242	 Carbonic anhydrase XII 
 7 	 CHEMBL1907	 Aminopeptidase N 
 8 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 9 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 10 	 CHEMBL5485	 D-amino-acid oxidase 
 11 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 12 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 13 	 CHEMBL4328	 Betaine--homocysteine S-methyltransferase 1 
 14 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 15 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 16 	 CHEMBL284	 Dipeptidyl peptidase IV 
 17 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 18 	 CHEMBL3439	 Aminopeptidase A 
 19 	 CHEMBL1808	 Angiotensin-converting enzyme 
 20 	 CHEMBL1743125	 Solute carrier family 15 member 2 
