 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL206	 Estrogen receptor alpha 
 2 	 CHEMBL242	 Estrogen receptor beta 
 3 	 CHEMBL1973	 Tyrosinase 
 4 	 CHEMBL4343	 DNA polymerase beta 
 5 	 CHEMBL205	 Carbonic anhydrase II 
 6 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 7 	 CHEMBL5857	 Trace amine-associated receptor 1 
 8 	 CHEMBL6093	 Calmodulin 
 9 	 CHEMBL1957	 Insulin-like growth factor I receptor 
 10 	 CHEMBL2903	 Arachidonate 15-lipoxygenase 
 11 	 CHEMBL1867	 Alpha-2a adrenergic receptor 
 12 	 CHEMBL1916	 Alpha-2c adrenergic receptor 
 13 	 CHEMBL1942	 Alpha-2b adrenergic receptor 
 14 	 CHEMBL211	 Muscarinic acetylcholine receptor M2 
 15 	 CHEMBL216	 Muscarinic acetylcholine receptor M1 
 16 	 CHEMBL228	 Serotonin transporter 
 17 	 CHEMBL230	 Cyclooxygenase-2 
 18 	 CHEMBL2327	 Neurokinin 2 receptor 
 19 	 CHEMBL238	 Dopamine transporter 
 20 	 CHEMBL245	 Muscarinic acetylcholine receptor M3 
