 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2047	 Bile acid receptor FXR 
 2 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 3 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 4 	 CHEMBL4302	 P-glycoprotein 1 
 5 	 CHEMBL5658	 Prostaglandin E synthase 
 6 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 7 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 8 	 CHEMBL253	 Cannabinoid CB2 receptor 
 9 	 CHEMBL218	 Cannabinoid CB1 receptor 
 10 	 CHEMBL3807	 T-cell protein-tyrosine phosphatase 
 11 	 CHEMBL4343	 DNA polymerase beta 
 12 	 CHEMBL1914	 Butyrylcholinesterase 
 13 	 CHEMBL3262	 Lanosterol synthase 
 14 	 CHEMBL3746	 11-beta-hydroxysteroid dehydrogenase 2 
 15 	 CHEMBL220	 Acetylcholinesterase 
 16 	 CHEMBL4794	 Vanilloid receptor 
 17 	 CHEMBL5983	 Aldo-keto reductase family 1 member B10 
 18 	 CHEMBL1991	 Inhibitor of nuclear factor kappa B kinase beta subunit 
 19 	 CHEMBL2808	 LXR-alpha 
 20 	 CHEMBL340	 Cytochrome P450 3A4 
