 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5857	 Trace amine-associated receptor 1 
 2 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 3 	 CHEMBL2118	 Diamine oxidase 
 4 	 CHEMBL3437	 Amine oxidase, copper containing 
 5 	 CHEMBL265	 Dopamine D1 receptor 
 6 	 CHEMBL339	 Dopamine D2 receptor 
 7 	 CHEMBL3833	 Trace amine-associated receptor 1 
 8 	 CHEMBL5282	 Cytochrome P450 2A6 
 9 	 CHEMBL4685	 Indoleamine 2,3-dioxygenase 
 10 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 11 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 12 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 13 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 14 	 CHEMBL205	 Carbonic anhydrase II 
 15 	 CHEMBL1867	 Alpha-2a adrenergic receptor 
 16 	 CHEMBL266	 Alpha-2b adrenergic receptor 
 17 	 CHEMBL319	 Alpha-1a adrenergic receptor 
 18 	 CHEMBL326	 Alpha-1d adrenergic receptor 
 19 	 CHEMBL1951	 Monoamine oxidase A 
 20 	 CHEMBL2039	 Monoamine oxidase B 
