 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5282	 Cytochrome P450 2A6 
 2 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 3 	 CHEMBL338	 Dopamine transporter 
 4 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 5 	 CHEMBL313	 Serotonin transporter 
 6 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 7 	 CHEMBL304	 Norepinephrine transporter 
 8 	 CHEMBL3923	 Nischarin 
 9 	 CHEMBL5485	 D-amino-acid oxidase 
 10 	 CHEMBL3729	 Carbonic anhydrase IV 
 11 	 CHEMBL228	 Serotonin transporter 
 12 	 CHEMBL3025	 Carbonic anhydrase VI 
 13 	 CHEMBL2185	 Serine/threonine-protein kinase Aurora-B 
 14 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 15 	 CHEMBL3371	 Serotonin 6 (5-HT6) receptor 
 16 	 CHEMBL205	 Carbonic anhydrase II 
 17 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 18 	 CHEMBL1867	 Alpha-2a adrenergic receptor 
 19 	 CHEMBL4203	 Dual specificity protein kinase CLK4 
 20 	 CHEMBL2147	 Serine/threonine-protein kinase PIM1 
