 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 2 	 CHEMBL5857	 Trace amine-associated receptor 1 
 3 	 CHEMBL3833	 Trace amine-associated receptor 1 
 4 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 5 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 6 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 7 	 CHEMBL304	 Norepinephrine transporter 
 8 	 CHEMBL313	 Serotonin transporter 
 9 	 CHEMBL338	 Dopamine transporter 
 10 	 CHEMBL3594	 Carbonic anhydrase IX 
 11 	 CHEMBL205	 Carbonic anhydrase II 
 12 	 CHEMBL220	 Acetylcholinesterase 
 13 	 CHEMBL4685	 Indoleamine 2,3-dioxygenase 
 14 	 CHEMBL1951	 Monoamine oxidase A 
 15 	 CHEMBL2326	 Carbonic anhydrase VII 
 16 	 CHEMBL2885	 Carbonic anhydrase III 
 17 	 CHEMBL3025	 Carbonic anhydrase VI 
 18 	 CHEMBL3242	 Carbonic anhydrase XII 
 19 	 CHEMBL3510	 Carbonic anhydrase XIV 
 20 	 CHEMBL3729	 Carbonic anhydrase IV 
