 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 2 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 3 	 CHEMBL5098	 Glutamate carboxypeptidase II 
 4 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 5 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 6 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 7 	 CHEMBL1808	 Angiotensin-converting enzyme 
 8 	 CHEMBL230	 Cyclooxygenase-2 
 9 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 10 	 CHEMBL1835	 Thromboxane-A synthase 
 11 	 CHEMBL2088	 Carboxypeptidase A1 
 12 	 CHEMBL3457	 Kynurenine 3-monooxygenase 
 13 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 14 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
 15 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 16 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 17 	 CHEMBL2622	 Aldose reductase 
 18 	 CHEMBL1944	 Neprilysin 
 19 	 CHEMBL4421	 HM74 nicotinic acid GPCR 
 20 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
