 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1808	 Angiotensin-converting enzyme 
 2 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 3 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 4 	 CHEMBL4421	 HM74 nicotinic acid GPCR 
 5 	 CHEMBL284	 Dipeptidyl peptidase IV 
 6 	 CHEMBL220	 Acetylcholinesterase 
 7 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 8 	 CHEMBL261	 Carbonic anhydrase I 
 9 	 CHEMBL3242	 Carbonic anhydrase XII 
 10 	 CHEMBL2625	 Angiotensin-converting enzyme 
 11 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 12 	 CHEMBL205	 Carbonic anhydrase II 
 13 	 CHEMBL3439	 Aminopeptidase A 
 14 	 CHEMBL333	 Matrix metalloproteinase-2 
 15 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 16 	 CHEMBL3594	 Carbonic anhydrase IX 
 17 	 CHEMBL2326	 Carbonic anhydrase VII 
 18 	 CHEMBL230	 Cyclooxygenase-2 
 19 	 CHEMBL3457	 Kynurenine 3-monooxygenase 
 20 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
