 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4791	 Endothelin-converting enzyme 1 
 2 	 CHEMBL310	 Glutamate [NMDA] receptor subunit epsilon 1 
 3 	 CHEMBL3965	 Leucine aminopeptidase 
 4 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 5 	 CHEMBL3607	 Glutamate receptor ionotropic kainate 2 
 6 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 7 	 CHEMBL3369	 Neprilysin 
 8 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 9 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 10 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 11 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 12 	 CHEMBL3510	 Carbonic anhydrase XIV 
 13 	 CHEMBL4328	 Betaine--homocysteine S-methyltransferase 1 
 14 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 15 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 16 	 CHEMBL1907	 Aminopeptidase N 
 17 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 18 	 CHEMBL2675	 Glutamate receptor ionotropic kainate 5 
 19 	 CHEMBL3684	 Glutamate receptor ionotropic kainate 3 
 20 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
