 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1829	 Histone deacetylase 3 
 2 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 3 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 4 	 CHEMBL4163	 Toll-like receptor 2 
 5 	 CHEMBL1641347	 Solute carrier family 22 member 6 
 6 	 CHEMBL1641348	 Solute carrier family 22 member 8 
 7 	 CHEMBL5697	 Egl nine homolog 1 
 8 	 CHEMBL2083	 Fatty acid binding protein adipocyte 
 9 	 CHEMBL3344	 Fatty acid binding protein muscle 
 10 	 CHEMBL3674	 Fatty acid binding protein epidermal 
 11 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 12 	 CHEMBL3180	 Carboxylesterase 2 
 13 	 CHEMBL2219	 Protein-tyrosine phosphatase LC-PTP 
 14 	 CHEMBL2243	 Anandamide amidohydrolase 
 15 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 16 	 CHEMBL2916	 Telomerase reverse transcriptase 
 17 	 CHEMBL5738	 Fatty acid-binding protein, liver 
 18 	 CHEMBL402	 HMG-CoA reductase 
 19 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 20 	 CHEMBL1781	 DNA topoisomerase I 
