 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2002	 Inosine-5'-monophosphate dehydrogenase 2 
 2 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 3 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 4 	 CHEMBL1951	 Monoamine oxidase A 
 5 	 CHEMBL3358	 Monoamine oxidase A 
 6 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 7 	 CHEMBL3401	 Pregnane X receptor 
 8 	 CHEMBL211	 Muscarinic acetylcholine receptor M2 
 9 	 CHEMBL216	 Muscarinic acetylcholine receptor M1 
 10 	 CHEMBL205	 Carbonic anhydrase II 
 11 	 CHEMBL2326	 Carbonic anhydrase VII 
 12 	 CHEMBL261	 Carbonic anhydrase I 
 13 	 CHEMBL3242	 Carbonic anhydrase XII 
 14 	 CHEMBL3510	 Carbonic anhydrase XIV 
 15 	 CHEMBL3594	 Carbonic anhydrase IX 
 16 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 17 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 18 	 CHEMBL4005	 PI3-kinase p110-alpha subunit 
 19 	 CHEMBL4685	 Indoleamine 2,3-dioxygenase 
 20 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
