 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4261	 Hypoxia-inducible factor 1 alpha 
 2 	 CHEMBL2815	 Nerve growth factor receptor Trk-A 
 3 	 CHEMBL279	 Vascular endothelial growth factor receptor 2 
 4 	 CHEMBL5888	 Mitogen-activated protein kinase kinase kinase 14 
 5 	 CHEMBL275	 Phosphodiesterase 4B 
 6 	 CHEMBL1825	 TNF-alpha 
 7 	 CHEMBL4374	 Photoreceptor-specific nuclear receptor 
 8 	 CHEMBL4315	 Purinergic receptor P2Y1 
 9 	 CHEMBL2034	 Glucocorticoid receptor 
 10 	 CHEMBL255	 Adenosine A2b receptor 
 11 	 CHEMBL302	 Adenosine A2a receptor 
 12 	 CHEMBL318	 Adenosine A1 receptor 
 13 	 CHEMBL4794	 Vanilloid receptor 
 14 	 CHEMBL4722	 Serine/threonine-protein kinase Aurora-A 
 15 	 CHEMBL260	 MAP kinase p38 alpha 
 16 	 CHEMBL1795098	 Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 
 17 	 CHEMBL2971	 Tyrosine-protein kinase JAK2 
 18 	 CHEMBL4527	 TRAF2- and NCK-interacting kinase 
 19 	 CHEMBL226	 Adenosine A1 receptor 
 20 	 CHEMBL5285	 Mitogen-activated protein kinase kinase kinase 5 
