 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 2 	 CHEMBL1900	 Aldose reductase 
 3 	 CHEMBL220	 Acetylcholinesterase 
 4 	 CHEMBL205	 Carbonic anhydrase II 
 5 	 CHEMBL261	 Carbonic anhydrase I 
 6 	 CHEMBL5485	 D-amino-acid oxidase 
 7 	 CHEMBL3229	 Anandamide amidohydrolase 
 8 	 CHEMBL1293267	 G-protein coupled receptor 35 
 9 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 10 	 CHEMBL2147	 Serine/threonine-protein kinase PIM1 
 11 	 CHEMBL3594	 Carbonic anhydrase IX 
 12 	 CHEMBL5282	 Cytochrome P450 2A6 
 13 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 14 	 CHEMBL258	 Tyrosine-protein kinase LCK 
 15 	 CHEMBL1641347	 Solute carrier family 22 member 6 
 16 	 CHEMBL1777665	 Solute carrier family 22 member 6 
 17 	 CHEMBL2157	 Interleukin-8 
 18 	 CHEMBL221	 Cyclooxygenase-1 
 19 	 CHEMBL230	 Cyclooxygenase-2 
 20 	 CHEMBL6007	 Transient receptor potential cation channel subfamily A member 1 
