 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 2 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 3 	 CHEMBL2439	 Myeloperoxidase 
 4 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 5 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 6 	 CHEMBL313	 Serotonin transporter 
 7 	 CHEMBL338	 Dopamine transporter 
 8 	 CHEMBL1808	 Angiotensin-converting enzyme 
 9 	 CHEMBL3459	 Serotonin 1b (5-HT1b) receptor 
 10 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 11 	 CHEMBL1945	 Melatonin receptor 1A 
 12 	 CHEMBL1983	 Serotonin 1d (5-HT1d) receptor 
 13 	 CHEMBL3155	 Serotonin 7 (5-HT7) receptor 
 14 	 CHEMBL228	 Serotonin transporter 
 15 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 16 	 CHEMBL1898	 Serotonin 1b (5-HT1b) receptor 
 17 	 CHEMBL3371	 Serotonin 6 (5-HT6) receptor 
 18 	 CHEMBL322	 Serotonin 2a (5-HT2a) receptor 
 19 	 CHEMBL304	 Norepinephrine transporter 
 20 	 CHEMBL1946	 Melatonin receptor 1B 
