 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1795093	 Apoptotic protease-activating factor 1 
 2 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 3 	 CHEMBL4617	 Phenylethanolamine N-methyltransferase 
 4 	 CHEMBL1867	 Alpha-2a adrenergic receptor 
 5 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 6 	 CHEMBL2468	 Death-associated protein kinase 3 
 7 	 CHEMBL3836	 LIM domain kinase 1 
 8 	 CHEMBL4630	 Serine/threonine-protein kinase Chk1 
 9 	 CHEMBL5678	 G protein-coupled receptor kinase 5 
 10 	 CHEMBL313	 Serotonin transporter 
 11 	 CHEMBL3229	 Anandamide amidohydrolase 
 12 	 CHEMBL2439	 Myeloperoxidase 
 13 	 CHEMBL3286	 Urokinase-type plasminogen activator 
 14 	 CHEMBL1835	 Thromboxane-A synthase 
 15 	 CHEMBL2382	 Calpain 2 
 16 	 CHEMBL3891	 Calpain 1 
 17 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 18 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 19 	 CHEMBL3459	 Serotonin 1b (5-HT1b) receptor 
 20 	 CHEMBL3913	 Complement C1s 
