 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 2 	 CHEMBL4973	 Excitatory amino acid transporter 2 
 3 	 CHEMBL284	 Dipeptidyl peptidase IV 
 4 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 5 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 6 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 7 	 CHEMBL3607	 Glutamate receptor ionotropic kainate 2 
 8 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 9 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 10 	 CHEMBL4573	 Metabotropic glutamate receptor 6 
 11 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 12 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 13 	 CHEMBL3401	 Pregnane X receptor 
 14 	 CHEMBL4618	 Leukotriene A4 hydrolase 
 15 	 CHEMBL2424	 Glyoxalase I 
 16 	 CHEMBL3439	 Aminopeptidase A 
 17 	 CHEMBL3965	 Leucine aminopeptidase 
 18 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 19 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 20 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
