 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2736	 Metabotropic glutamate receptor 4 
 2 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 3 	 CHEMBL3842	 Metabotropic glutamate receptor 6 
 4 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 5 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 6 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 7 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 8 	 CHEMBL256	 Adenosine A3 receptor 
 9 	 CHEMBL2564	 Metabotropic glutamate receptor 5 
 10 	 CHEMBL2675	 Glutamate receptor ionotropic kainate 5 
 11 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 12 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
 13 	 CHEMBL2888	 Metabotropic glutamate receptor 3 
 14 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 15 	 CHEMBL3067	 Metabotropic glutamate receptor 3 
 16 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 17 	 CHEMBL3227	 Metabotropic glutamate receptor 5 
 18 	 CHEMBL3228	 Metabotropic glutamate receptor 8 
 19 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 20 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
