 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL206	 Estrogen receptor alpha 
 2 	 CHEMBL242	 Estrogen receptor beta 
 3 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 4 	 CHEMBL1978	 Cytochrome P450 19A1 
 5 	 CHEMBL5573	 Intestinal alkaline phosphatase 
 6 	 CHEMBL1827	 Phosphodiesterase 5A 
 7 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 8 	 CHEMBL4302	 P-glycoprotein 1 
 9 	 CHEMBL308	 Cyclin-dependent kinase 1 
 10 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 11 	 CHEMBL4860	 Apoptosis regulator Bcl-2 
 12 	 CHEMBL4282	 Serine/threonine-protein kinase AKT 
 13 	 CHEMBL301	 Cyclin-dependent kinase 2 
 14 	 CHEMBL4835	 L-lactate dehydrogenase A chain 
 15 	 CHEMBL4940	 L-lactate dehydrogenase B chain 
 16 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 17 	 CHEMBL261	 Carbonic anhydrase I 
 18 	 CHEMBL3510	 Carbonic anhydrase XIV 
 19 	 CHEMBL3594	 Carbonic anhydrase IX 
 20 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
