 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 2 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 3 	 CHEMBL3772	 Metabotropic glutamate receptor 1 
 4 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 5 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 6 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 7 	 CHEMBL3607	 Glutamate receptor ionotropic kainate 2 
 8 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 9 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 10 	 CHEMBL310	 Glutamate [NMDA] receptor subunit epsilon 1 
 11 	 CHEMBL2736	 Metabotropic glutamate receptor 4 
 12 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 13 	 CHEMBL3842	 Metabotropic glutamate receptor 6 
 14 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 15 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 16 	 CHEMBL256	 Adenosine A3 receptor 
 17 	 CHEMBL2564	 Metabotropic glutamate receptor 5 
 18 	 CHEMBL2675	 Glutamate receptor ionotropic kainate 5 
 19 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 20 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
