 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2231	 Cytochrome P450 1A1 
 2 	 CHEMBL3356	 Cytochrome P450 1A2 
 3 	 CHEMBL4878	 Cytochrome P450 1B1 
 4 	 CHEMBL1978	 Cytochrome P450 19A1 
 5 	 CHEMBL2326	 Carbonic anhydrase VII 
 6 	 CHEMBL3004	 Multidrug resistance-associated protein 1 
 7 	 CHEMBL3181	 Estradiol 17-beta-dehydrogenase 1 
 8 	 CHEMBL3242	 Carbonic anhydrase XII 
 9 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 10 	 CHEMBL3729	 Carbonic anhydrase IV 
 11 	 CHEMBL5586	 Carbonyl reductase [NADPH] 1 
 12 	 CHEMBL256	 Adenosine A3 receptor 
 13 	 CHEMBL318	 Adenosine A1 receptor 
 14 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 15 	 CHEMBL3199	 Acetylcholinesterase 
 16 	 CHEMBL2039	 Monoamine oxidase B 
 17 	 CHEMBL221	 Cyclooxygenase-1 
 18 	 CHEMBL1795098	 Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 
 19 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 20 	 CHEMBL4426	 Phospholipase A2 group 1B 
