 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3325	 Oligopeptide transporter, kidney isoform 
 2 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 3 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 4 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 5 	 CHEMBL1777665	 Solute carrier family 22 member 6 
 6 	 CHEMBL2753	 GABA-B receptor 1 
 7 	 CHEMBL3048	 Nitric-oxide synthase, brain 
 8 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 9 	 CHEMBL1808	 Angiotensin-converting enzyme 
 10 	 CHEMBL3439	 Aminopeptidase A 
 11 	 CHEMBL1944	 Neprilysin 
 12 	 CHEMBL3736	 Angiotensin-converting enzyme 2 
 13 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 14 	 CHEMBL1938210	 Lysine-specific demethylase 2A 
 15 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 16 	 CHEMBL4713	 Carboxypeptidase N, catalytic subunit 
 17 	 CHEMBL3965	 Leucine aminopeptidase 
 18 	 CHEMBL3252	 Beta-1 adrenergic receptor 
 19 	 CHEMBL1882	 Neuronal acetylcholine receptor protein alpha-4 subunit 
 20 	 CHEMBL3068	 Neuronal acetylcholine receptor subunit alpha-3 
