 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1293229	 Nuclear receptor subfamily 4 group A member 1 
 2 	 CHEMBL3521	 Receptor-type tyrosine-protein phosphatase F (LAR) 
 3 	 CHEMBL4303	 Heat shock protein HSP 90-beta 
 4 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 5 	 CHEMBL2326	 Carbonic anhydrase VII 
 6 	 CHEMBL261	 Carbonic anhydrase I 
 7 	 CHEMBL3242	 Carbonic anhydrase XII 
 8 	 CHEMBL3594	 Carbonic anhydrase IX 
 9 	 CHEMBL4204	 MAP kinase signal-integrating kinase 2 
 10 	 CHEMBL5160	 Transient receptor potential cation channel subfamily A member 1 
 11 	 CHEMBL3507	 Mineralocorticoid receptor 
 12 	 CHEMBL5026	 Serine/threonine-protein kinase EEF2K 
 13 	 CHEMBL2208	 MAP kinase-activated protein kinase 2 
 14 	 CHEMBL230	 Cyclooxygenase-2 
 15 	 CHEMBL2535	 Glucose transporter 
 16 	 CHEMBL1293266	 Nucleotide-binding oligomerization domain-containing protein 2 
 17 	 CHEMBL1795093	 Apoptotic protease-activating factor 1 
 18 	 CHEMBL3072	 Androgen Receptor 
 19 	 CHEMBL205	 Carbonic anhydrase II 
 20 	 CHEMBL3510	 Carbonic anhydrase XIV 
